,0,1,2,3,4
0,0.7978813648223877,1.0,0.9512720108032227,0.06751901656389236,0.4876600503921509
1,0.7412842512130737,1.0,0.7712435722351074,0.4171890616416931,1.0
2,0.1965845823287964,1.0,0.3775189220905304,0.4277430772781372,0.006469968240708113
3,0.09690868854522705,1.0,0.5429428219795227,0.014431031420826912,0.7092058062553406
4,0.7418525815010071,1.0,0.9918608069419861,0.5954615473747253,0.4960618019104004
5,0.6255837082862854,1.0,0.9217585921287537,0.4390552341938019,0.697001039981842
6,0.9731431007385254,1.0,0.1449059098958969,0.3950388431549072,0.34439176321029663
7,0.8915643692016602,1.0,0.6894960999488831,0.35250893235206604,0.6971457600593567
8,0.341340035200119,1.0,0.7818484306335449,0.6003494262695312,0.5588372945785522
9,0.9483789801597595,1.0,0.6228708028793335,0.310647189617157,0.30051374435424805
10,0.7322152853012085,1.0,0.2197285294532776,0.6988375186920166,0.33260342478752136
11,0.1398121416568756,1.0,0.06686833500862122,0.5021983981132507,1.0
12,0.7663320302963257,1.0,0.02230544202029705,0.43358010053634644,1.0
13,0.8838736414909363,1.0,0.6122827529907227,0.02185848541557789,0.3299441337585449
14,0.8718369007110596,1.0,0.9722050428390503,0.13662435114383698,0.6300897002220154
15,0.565241813659668,1.0,0.3450446128845215,0.6027711629867554,0.41101858019828796
16,0.9850090146064758,1.0,0.9489378929138184,0.7209908366203308,1.0
17,0.5193305015563965,1.0,0.6180188059806824,0.17912627756595612,0.15565842390060425
18,0.4546566903591156,1.0,0.4905182123184204,0.8363297581672668,0.65681391954422
19,0.6992581486701965,1.0,0.4360092580318451,0.9410284161567688,0.3719336986541748
20,0.7436383962631226,1.0,0.000505515665281564,0.019214870408177376,0.7449814081192017
21,0.583414614200592,1.0,0.3734089434146881,0.020679593086242676,0.1280873864889145
22,0.2310793399810791,1.0,0.9809861779212952,0.0008993734954856336,1.0
23,0.21282275021076202,1.0,0.9825078845024109,0.059175293892621994,0.6793838143348694
24,0.2108885645866394,1.0,0.27533942461013794,0.9208449721336365,0.08601819723844528
25,0.18802006542682648,1.0,0.9756563305854797,0.45399755239486694,0.3513641357421875
