,lda_cnn,lda_unet,lda_uni,lda_mostf,cnn_unet,cnn_uni,cnn_mostf,unet_uni,unet_mostf
0,0.07183604090348011,0.006092890177672406,0.0370130445789652,0.0037474787584676197,0.013901481217324636,0.07122834869704933,0.0037474787584676197,0.02966353047326174,0.0037474787584676197
1,0.13177623864148635,0.0032508511865409124,0.005331137357257343,0.0032508511865409124,0.003645179045767819,0.1451734168303822,0.003645179045767819,0.003645179045767819,1.0
2,0.01071180123740673,0.004850392534114793,0.06631112543693318,0.0032508511865409124,0.004968505114616559,0.16289463696286433,0.003347190721021827,0.004968505114616559,0.0032508511865409124
3,0.2654346519842541,0.005579712641457377,0.10225026666282083,0.0037474787584676197,0.005579712641457377,0.05748050048365046,0.0037474787584676197,0.005454749182134642,0.003347190721021827
4,0.17213327404554052,0.007666581056801412,0.4160020142863182,0.003645179045767819,0.013664235993802423,0.1451734168303822,0.0037474787584676197,0.022600676488261057,0.003645179045767819
5,0.4576328792186766,0.1029516053660342,0.005833656171659683,0.003645179045767819,0.12166048156727732,0.005833656171659683,0.003645179045767819,0.018072571023281126,0.0037474787584676197
6,0.3751673553349945,0.005833656171659683,0.5,0.003645179045767819,0.01000409264580311,0.22890369709547093,0.0037474787584676197,0.029276315078413294,0.003645179045767819
7,0.013664235993802423,0.005962616796508794,0.12457631929096341,0.0037474787584676197,0.005833656171659683,0.0370130445789652,0.003645179045767819,0.005962616796508794,0.003645179045767819
8,0.17139085557395572,0.005706018193000826,0.04634585806222318,0.003645179045767819,0.005706018193000826,0.044843010885182284,0.003645179045767819,0.2985135419830548,0.0035443603969947213
9,0.3306286109268687,0.005579712641457377,0.005331137357257343,0.0035443603969947213,0.005579712641457377,0.027734608075066704,0.0035443603969947213,0.005331137357257343,0.0035443603969947213
10,0.3759148170229246,0.005962616796508794,0.07122834869704933,0.0037474787584676197,0.005962616796508794,0.10434522156848197,0.0037474787584676197,0.005833656171659683,0.003645179045767819
11,0.1973312745587834,0.005208886578915102,0.09652953043821788,0.0035443603969947213,0.005331137357257343,0.12239503973457805,0.003645179045767819,0.005208886578915102,0.08850799143740207
12,0.060667625179241055,0.0027918084031893827,0.03532001690717599,0.0027918084031893827,0.0032508511865409124,0.011370148057649857,0.0032508511865409124,0.003645179045767819,1.0
13,0.22819835888636275,0.005962616796508794,0.044843010885182284,0.003645179045767819,0.005579712641457377,0.035242314523105486,0.003347190721021827,0.005962616796508794,0.0037474787584676197
14,0.2990807263417641,0.005833656171659683,0.005962616796508794,0.003645179045767819,0.005833656171659683,0.013664235993802423,0.003645179045767819,0.005962616796508794,0.003645179045767819
15,0.1466627868830105,0.005962616796508794,0.37628355003463615,0.003645179045767819,0.005962616796508794,0.37628355003463615,0.003645179045767819,0.01078587397386046,0.0037474787584676197
16,0.0799419050794411,0.003645179045767819,0.005962616796508794,0.003645179045767819,0.003645179045767819,0.007825269941102494,0.003645179045767819,0.0037474787584676197,1.0
17,0.03656989982945446,0.005454749182134642,0.005833656171659683,0.003645179045767819,0.026968470991746728,0.005833656171659683,0.003645179045767819,0.005454749182134642,0.003347190721021827
18,0.006092890177672406,0.029276315078413294,0.010588328927158303,0.0037474787584676197,0.006092890177672406,0.26160854889074503,0.0037474787584676197,0.005962616796508794,0.0037474787584676197
19,0.3759148170229246,0.29794154528258887,0.005962616796508794,0.0037474787584676197,0.22890369709547093,0.005962616796508794,0.0037474787584676197,0.005833656171659683,0.003645179045767819
20,0.22890369709547093,0.010588328927158303,0.1466627868830105,0.0037474787584676197,0.010392171584393466,0.5,0.003645179045767819,0.007825269941102494,0.003645179045767819
21,0.20139184712323782,0.005208886578915102,0.0413311260283593,0.0032508511865409124,0.005331137357257343,0.05356169962692014,0.003347190721021827,0.5,0.0035443603969947213
22,0.006744399493813598,0.004968505114616559,0.026968470991746728,0.003347190721021827,0.1020119352372183,0.005088006121611775,0.01157547599262317,0.004968505114616559,0.08850799143740207
23,0.4512616250888397,0.014494959857146368,0.5,0.0032508511865409124,0.014494959857146368,0.5,0.0032508511865409124,0.035242314523105486,0.003645179045767819
24,0.12385293524593333,0.013901481217324636,0.005962616796508794,0.0037474787584676197,0.005962616796508794,0.08330369701416329,0.003645179045767819,0.005962616796508794,0.0037474787584676197
25,0.2641796636354743,0.04534418308560208,0.01778941661979704,0.0037474787584676197,0.14592027257189422,0.010392171584393466,0.0037474787584676197,0.005706018193000826,0.003645179045767819
