,lda_cnn,lda_unet,lda_uni,lda_mostf,cnn_unet,cnn_uni,cnn_mostf,unet_uni,unet_mostf
0,0.33805165701157347,0.07183604090348011,0.006092890177672406,0.006092890177672406,0.07183604090348011,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406
1,0.01078587397386046,0.006092890177672406,0.047346471299737944,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406
2,0.10364992015687058,0.005331137357257343,0.005962616796508794,0.005962616796508794,0.005331137357257343,0.005962616796508794,0.005962616796508794,0.005454749182134642,0.005454749182134642
3,0.5,0.5,0.10434522156848197,0.006092890177672406,0.1481349357421432,0.018072571023281126,0.006092890177672406,0.0468463097466241,0.006092890177672406
4,0.2654346519842541,0.07183604090348011,0.006092890177672406,0.006092890177672406,0.33805165701157347,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406
5,0.07122834869704933,0.030051402969433157,0.006092890177672406,0.006092890177672406,0.29964316518385614,0.005962616796508794,0.005962616796508794,0.006092890177672406,0.006092890177672406
6,0.2648096495017258,0.2009826791783677,0.005962616796508794,0.005962616796508794,0.41726581135546437,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406
7,0.45828132233977065,0.41726581135546437,0.006092890177672406,0.006092890177672406,0.41726581135546437,0.01078587397386046,0.006092890177672406,0.030051402969433157,0.006092890177672406
8,0.1474009959668524,0.2641796636354743,0.005962616796508794,0.005962616796508794,0.2648096495017258,0.006092890177672406,0.006092890177672406,0.005962616796508794,0.005962616796508794
9,0.2641796636354743,0.1466627868830105,0.006092890177672406,0.006092890177672406,0.07061908194440973,0.006092890177672406,0.006092890177672406,0.005833656171659683,0.005833656171659683
10,0.41726581135546437,0.07183604090348011,0.006092890177672406,0.006092890177672406,0.10503752039332925,0.01078587397386046,0.006092890177672406,0.030051402969433157,0.006092890177672406
11,0.047346471299737944,0.33758680746356223,0.005962616796508794,0.006092890177672406,0.2009826791783677,0.005962616796508794,0.006092890177672406,0.005833656171659683,0.005962616796508794
12,0.22235370051162578,0.005579712641457377,0.005579712641457377,0.005579712641457377,0.005962616796508794,0.005962616796508794,0.005962616796508794,0.006092890177672406,0.006092890177672406
13,0.0370130445789652,0.20169765244631416,0.006092890177672406,0.006092890177672406,0.2009826791783677,0.010588328927158303,0.005962616796508794,0.006092890177672406,0.006092890177672406
14,0.006092890177672406,0.1481349357421432,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.01078587397386046,0.006092890177672406
15,0.5,0.41726581135546437,0.01835692818135205,0.006092890177672406,0.41726581135546437,0.01078587397386046,0.006092890177672406,0.006092890177672406,0.006092890177672406
16,0.01835692818135205,0.1466627868830105,0.1481349357421432,0.006092890177672406,0.07061908194440973,0.006092890177672406,0.006092890177672406,0.41676717143279157,0.005833656171659683
17,0.006092890177672406,0.005962616796508794,0.030051402969433157,0.006092890177672406,0.1474009959668524,0.006092890177672406,0.006092890177672406,0.005962616796508794,0.005962616796508794
18,0.006092890177672406,0.33805165701157347,0.006092890177672406,0.006092890177672406,0.01078587397386046,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406
19,0.01078587397386046,0.07183604090348011,0.006092890177672406,0.006092890177672406,0.2316719412826086,0.006092890177672406,0.006092890177672406,0.006092890177672406,0.006092890177672406
20,0.2648096495017258,0.2648096495017258,0.006092890177672406,0.006092890177672406,0.33711793779928606,0.005962616796508794,0.005962616796508794,0.005962616796508794,0.005962616796508794
21,0.09061026819255491,0.005706018193000826,0.005833656171659683,0.005962616796508794,0.005331137357257343,0.005454749182134642,0.005579712641457377,0.005706018193000826,0.005833656171659683
22,0.04534418308560208,0.2009826791783677,0.006092890177672406,0.006092890177672406,0.05939874876342303,0.04534418308560208,0.005579712641457377,0.005962616796508794,0.005962616796508794
23,0.12385293524593333,0.0866085563223501,0.005962616796508794,0.006092890177672406,0.5,0.005833656171659683,0.005962616796508794,0.005962616796508794,0.006092890177672406
24,0.41726581135546437,0.07183604090348011,0.047346471299737944,0.006092890177672406,0.1481349357421432,0.030051402969433157,0.006092890177672406,0.1481349357421432,0.006092890177672406
25,0.20169765244631416,0.33805165701157347,0.5,0.006092890177672406,0.33805165701157347,0.2654346519842541,0.006092890177672406,0.2654346519842541,0.006092890177672406
