,uni,mostf,lda,cnn,unet,uni,mostf,lda,cnn,unet
0,0.42684799349852937,0.0,0.8551225494009144,0.7595237256283769,0.936184012066365,0.059461366701396255,0.0,0.05031316554629771,0.037016526642732764,0.038598608266638204
1,0.10971224853577795,0.0,0.22857142857142856,0.5666666666666667,0.0,0.026556622333387042,0.0,0.07594827575112657,0.25276251480171835,0.0
2,0.13788156394748843,0.0,0.7561188811188811,0.8191269841269841,1.0,0.021757586008410153,0.0,0.07922300741519023,0.10522848839294105,0.0
3,0.4918313069908814,0.0,0.619476356976357,0.6689317393881461,0.796868686868687,0.07052888620306447,0.0,0.09495306978868825,0.07561007420366353,0.0631902754959443
4,0.561211328976035,0.0,0.7567647058823528,0.7794975262832405,0.926063492063492,0.0525369633936812,0.0,0.05875547533934976,0.06731226841077446,0.044705356603488795
5,0.48467657148248744,0.0,0.8122348449177718,0.7323386748360237,0.7357384823848239,0.039112101015025526,0.0,0.07025528968271434,0.0422846461352439,0.03714805852058644
6,0.4803845731841124,0.0,0.7621889589631525,0.7454905946118284,0.7853333333333333,0.04971041318668556,0.0,0.021572352626924435,0.06480042572155774,0.06918574034197127
7,0.4688544891640866,0.0,0.6015092217723796,0.5681626715061366,0.6893557422969188,0.021836657554371083,0.0,0.03590879325948699,0.06443573716268064,0.15984313489870922
8,0.39333923957179767,0.0,0.6674922600619195,0.7022722207162435,0.8215007215007215,0.03993429404567868,0.0,0.04296049128002269,0.07289903237197241,0.04208767951602656
9,0.2690344041922989,0.0,0.5396581196581196,0.6002930402930403,1.0,0.023398962037491224,0.0,0.07073805002840014,0.12521919221978625,0.0
10,0.35407275953859807,0.0,0.5823181160787273,0.5559280471347223,0.8,0.047274872649413685,0.0,0.045397253549433664,0.10303080861325414,0.27386127875258304
11,0.14034391534391535,0.0,0.8664285714285714,0.6384615384615385,0.4,0.026686118648118196,0.0,0.16342164071218115,0.21858880366742803,0.5477225575051662
12,0.08827175204569705,0.0,0.7999999999999999,0.8333333333333334,0.0,0.02933763039851677,0.0,0.18257418583505539,0.23570226039551584,0.0
13,0.4376846619269599,0.0,0.5400281388851405,0.4923557648025733,0.7325258659469187,0.033440117389765135,0.0,0.03143972634444242,0.010834367529445882,0.10433725828625907
14,0.5032695350235427,0.0,0.6891607378129117,0.8151720430107527,0.9380952380952381,0.053818153821927284,0.0,0.030949468996742696,0.06306085387527498,0.085183541999992
15,0.5505446623093683,0.0,0.6793595164525398,0.6764981419064904,0.7374248558459084,0.056185289897784096,0.0,0.060425702324772575,0.04640781382529082,0.05984763849161617
16,0.1938945420906568,0.0,0.23313025210084032,0.3497626418988648,0.0,0.03371969888942148,0.0,0.07314606117869481,0.039523155089028705,0.0
17,0.6641476880607315,0.64,0.706655608542401,0.7636056801956543,0.7457835621322874,0.05481427964531694,0.0,0.015470909166997903,0.02008278577098642,0.01474512366530861
18,0.25461518250260917,0.0,0.6400178253119428,0.7195253908014819,1.0,0.03899968400510023,0.0,0.09010294064640402,0.10194401822613056,0.0
19,0.6797498285889997,0.69,0.8543052241509465,0.8886261182971669,0.8712080643673795,0.043655662205652625,0.0,0.013449993134133234,0.008913811270118144,0.0369876655177398
20,0.3574533854640237,0.0,0.788796402771635,0.7537499999999999,1.0,0.044583141116984484,0.0,0.0896074217065465,0.05878545029738794,0.0
21,0.20495577634911358,0.0,0.9123039215686276,0.8946153846153846,0.9080808080808082,0.0345804951142828,0.0,0.03085432902166507,0.0809643552710549,0.011377656895019005
22,0.13142908678622964,0.0,0.6647619047619047,0.7,0.4,0.034884163123905555,0.0,0.1730610105676169,0.4472135954999579,0.5477225575051662
23,0.09686540997187898,0.0,0.7838095238095237,0.6456349206349207,0.96,0.029433832755384214,0.0,0.15763271412482335,0.0594510136874944,0.08944271909999157
24,0.47347198234312576,0.0,0.5975894062078273,0.5759715380405035,0.6047619047619047,0.05160944249534909,0.0,0.0763373091723076,0.06028991291889546,0.15393552262137727
25,0.4946214261841825,0.0,0.5055957038458698,0.5595894428152492,0.5332619404583422,0.02831955131108252,0.0,0.04735836533412505,0.08573487080015287,0.06316162874720728
