,uni,mostf,lda,cnn,unet,uni,mostf,lda,cnn,unet
0,0.5060918607222693,0.717948717948718,0.8204778511080473,0.7966200175683731,0.7923259070624856,0.07580882689202718,0.0,0.02557837079650954,0.016188883089233295,0.017456781483973602
1,0.6577893216555495,0.9417989417989417,0.9211878498319944,0.9346129051526797,0.9417989417989417,0.04773941705970663,0.0,0.007788620255701328,0.015263278975725068,0.0
2,0.6257605275840467,0.9361702127659575,0.9668657718578887,0.9662231736432331,0.9482824760244115,0.052088454253231525,0.0,0.007880802154866787,0.0073713547973470435,0.0028014870712267195
3,0.6012858343616432,0.717948717948718,0.7066303278306623,0.7251887648451062,0.7387234291640796,0.051736790843087875,0.0,0.04450111548540866,0.021258880478110788,0.008215384087979238
4,0.4183636810860042,0.5815602836879432,0.6148237253631905,0.6455396891347952,0.6650783985947885,0.055872650702543894,0.0,0.0445062461016612,0.06459569076843062,0.021115614136703688
5,0.49666817965756815,0.6666666666666666,0.7756084010109662,0.7264269998754618,0.7198814629666449,0.05717390049259332,0.0,0.04205996223676205,0.03779114265971633,0.02628229025739
6,0.4764128222777028,0.6666666666666666,0.7188775462198629,0.7112759170471656,0.7099226551226552,0.09179789129922881,0.0,0.015362828863534557,0.03757247005528779,0.023884907067207355
7,0.4989451535793979,0.6928104575163399,0.6568559459094095,0.5942089522526464,0.6963492768440147,0.015806350571634573,0.0,0.027232404432587527,0.09351665673577186,0.034556786970077955
8,0.5348305100994123,0.7421383647798743,0.7650644628099175,0.7815101669726374,0.7999545343029681,0.04313161295205729,0.0,0.0256604572641179,0.0436362072726423,0.007652887273051241
9,0.5923865278545086,0.8439306358381502,0.834862188648428,0.840677228213238,0.8528200574395404,0.04680975778567506,1.2412670766236366e-16,0.01561719379420255,0.025968910630348226,0.004174116565082894
10,0.5474519108040444,0.7804878048780487,0.7726924650749282,0.7541430505531079,0.7875864580937046,0.035826900266387164,0.0,0.013441489790602933,0.04530802873465583,0.010846468992676408
11,0.638873668817392,0.918918918918919,0.9439943678961095,0.9232996641098721,0.9209165687426555,0.025394374450017337,1.2412670766236366e-16,0.012804468354228472,0.012036295895748686,0.0027353946761421643
12,0.6654945712931928,0.9528795811518325,0.9617130841160879,0.9587296847319242,0.9528795811518325,0.024696315487699114,0.0,0.006883743875218559,0.0044297460707388,0.0
13,0.6060620293709592,0.7577639751552795,0.6941859887321143,0.6387209285198769,0.7707414815119868,0.03552583255150293,0.0,0.02540518559451439,0.028577850730761398,0.0105133085848863
14,0.5070317692786205,0.6754966887417219,0.6855326587083591,0.7226514936295592,0.6922601680597514,0.043636617046450964,0.0,0.012160082930876065,0.007041120157663966,0.007165829590422751
15,0.4030018422561968,0.5714285714285715,0.5410690589051197,0.5324010168894259,0.5773721409252982,0.05930577726723967,0.0,0.046972652468780574,0.04670898651126272,0.01840863345908631
16,0.6377286499831668,0.888888888888889,0.8268611955878274,0.8506866368846818,0.8814122012289107,0.022638230729248913,0.0,0.01032374915542741,0.013752610684313032,0.005226798231971375
17,0.4388029156153631,0.0,0.4824167981980013,0.585789262962569,0.5541160593792174,0.07746602169783907,0.0,0.026705782132382033,0.04373569429862267,0.035401894590163754
18,0.5619477833331329,0.8372093023255813,0.8469454919348618,0.868626488091596,0.8562128909675562,0.031668539434035345,0.0,0.01205470499168568,0.02177653159790297,0.009753455972517184
19,0.38362208001944637,0.0,0.6567634895149126,0.7023401223854487,0.6808521018347188,0.03396250726661055,0.0,0.025474756282316074,0.01299883642125724,0.04210522959093619
20,0.5715092793674517,0.787878787878788,0.8381491569847734,0.8376666643025128,0.8410574322878034,0.03183177815347672,0.0,0.021557013582197148,0.02008510803537339,0.013686841825902251
21,0.587219401216464,0.8826815642458101,0.9509793598276813,0.9448470365585674,0.9286106778040558,0.05165484531526529,0.0,0.00434537488407165,0.009280865978260314,0.0067299368681639155
22,0.6693696511322411,0.9361702127659575,0.9449207797908097,0.93761532585062,0.9381727158948687,0.02469501476778733,0.0,0.012417031680306997,0.005038303259399922,0.0027420403379482482
23,0.6547673887364204,0.9528795811518325,0.9686245151182037,0.9619016437191776,0.9659893547514958,0.03418883632149922,0.0,0.008141023745299424,0.004018956035072951,0.005810280459808122
24,0.5175450711608989,0.7012987012987013,0.6835879918702659,0.6611663592103176,0.7007926777954616,0.07587994507591601,0.0,0.02318847978077314,0.03129946838776022,0.007284708841428976
25,0.5503745866604077,0.7012987012987013,0.6050116647566959,0.6561123069400041,0.6506893739920965,0.03576433540975058,0.0,0.030156682221529195,0.04371504520150249,0.023006762690819565
