,0,1,2,3,4
0,0.7013728022575378,1.0,0.9708244204521179,0.018540600314736366,0.9882863759994507
1,0.9162395000457764,1.0,0.45485228300094604,0.4148910343647003,1.0
2,0.0883585512638092,1.0,0.3144582509994507,0.37485578656196594,0.006469968240708113
3,0.09290774911642075,1.0,0.7825707793235779,0.20310814678668976,0.5601535439491272
4,0.8241937756538391,1.0,0.5925424695014954,0.8390119671821594,0.34529703855514526
5,0.5771647095680237,1.0,0.8650547862052917,0.3857559263706207,0.8301019072532654
6,0.9682146906852722,1.0,0.053848955780267715,0.5916797518730164,0.5013457536697388
7,0.7672486305236816,1.0,0.6120532751083374,0.3256068527698517,0.5003717541694641
8,0.8038617968559265,1.0,0.7643251419067383,0.565852165222168,0.41218653321266174
9,0.30045127868652344,1.0,0.8431151509284973,0.7648913264274597,0.31515732407569885
10,0.6314033269882202,1.0,0.2097707837820053,0.5972869396209717,0.9363741874694824
11,0.8545116782188416,1.0,0.06950689107179642,0.5136558413505554,0.006470011547207832
12,0.6825001239776611,1.0,0.0015356423100456595,0.09113148599863052,1.0
13,0.6154898405075073,1.0,0.4635493755340576,0.8724770545959473,0.815222978591919
14,0.8440932035446167,1.0,0.6134555339813232,0.9669875502586365,0.5087574124336243
15,0.38333991169929504,1.0,0.8579546809196472,0.11464984714984894,0.13244633376598358
16,0.9805283546447754,1.0,0.9475659132003784,0.476950466632843,0.31447508931159973
17,0.5511918663978577,1.0,0.8689886927604675,0.22191575169563293,0.0866265818476677
18,0.3528766930103302,1.0,0.7155163884162903,0.5668784976005554,0.8447324633598328
19,0.7250283360481262,1.0,0.42624735832214355,0.8323081135749817,0.1806834638118744
20,0.4520173966884613,1.0,0.03501668944954872,0.11661642789840698,0.7464914321899414
21,0.6319404244422913,1.0,0.7820181250572205,0.025184184312820435,0.1220947876572609
22,0.5608254671096802,1.0,0.7751749753952026,0.32408377528190613,0.006469990126788616
23,0.000492238556034863,1.0,0.9722784161567688,0.22246448695659637,0.6094726920127869
24,0.2813916504383087,1.0,0.12181320041418076,0.39197367429733276,0.7575142979621887
25,0.18277905881404877,1.0,0.8883689641952515,0.5649818778038025,0.04126296564936638
