,0,1,2,3,4
0,0.3487723171710968,1.0,0.3140396773815155,0.15361258387565613,0.3140396773815155
1,0.5500150322914124,1.0,0.421149879693985,0.5656813383102417,1.0
2,0.9298569560050964,1.0,0.05367591232061386,0.009761146269738674,1.0
3,0.2692827582359314,1.0,0.794144332408905,0.8837835192680359,0.3254301846027374
4,0.6786479353904724,1.0,0.2006233036518097,0.6557050943374634,0.1350225806236267
5,0.7772530913352966,1.0,0.7354705333709717,0.07066892087459564,0.8719927072525024
6,0.012342270463705063,1.0,0.00013097839837428182,0.2198796421289444,0.3140396773815155
7,0.1458435356616974,1.0,0.6557062268257141,0.8589268326759338,0.264700323343277
8,0.06300465017557144,1.0,0.7583119869232178,0.039064034819602966,0.13502095639705658
9,0.4567493796348572,1.0,0.2717289328575134,0.1003381609916687,1.0
10,0.34633082151412964,1.0,0.009761146269738674,0.5759746432304382,0.04595416039228439
11,0.34632936120033264,1.0,0.3140396773815155,0.8139509558677673,1.0
12,0.0904126986861229,1.0,0.006469968240708113,0.006469990126788616,1.0
13,0.0930367037653923,1.0,0.3772229552268982,0.17736192047595978,0.29205942153930664
14,0.05367584526538849,1.0,0.00013097790360916406,0.7868752479553223,0.006469990126788616
15,0.3772217631340027,1.0,0.6703200340270996,0.7078862190246582,0.7583119869232178
16,0.49248331785202026,1.0,0.3140401542186737,0.2006233036518097,0.3140396773815155
17,0.20062367618083954,1.0,0.9671738743782043,0.8989046812057495,0.2538464665412903
18,0.43994057178497314,1.0,0.14584438502788544,0.10341911762952805,1.0
19,0.009761146269738674,1.0,0.8139519691467285,0.11850956827402115,0.7941423058509827
20,0.22297532856464386,1.0,0.7539733052253723,0.22297437489032745,1.0
21,0.29265958070755005,1.0,0.006469990126788616,0.00013097839837428182,1.0
22,0.27172815799713135,1.0,0.4211474061012268,0.021380485966801643,1.0
23,0.1116730272769928,1.0,0.8139519691467285,0.04595416039228439,0.00013097912597004324
24,0.19590000808238983,1.0,0.05367584526538849,0.331622838973999,0.006469968240708113
25,0.421149343252182,1.0,0.501227617263794,0.1542131006717682,0.9998029470443726
