,0,1,2,3,4
0,0.5222818851470947,1.0,0.7545022368431091,0.004266622941941023,0.9939491748809814
1,0.5882077813148499,1.0,0.16651636362075806,0.4877559542655945,1.0
2,0.2906514108181,1.0,0.44659698009490967,0.2280205935239792,0.006469998508691788
3,0.28544047474861145,1.0,0.8310323357582092,0.7342192530632019,0.302676260471344
4,0.7821028232574463,1.0,0.1999712437391281,0.7172297239303589,0.1761242002248764
5,0.18798665702342987,1.0,0.878175675868988,0.6993939280509949,0.5746690630912781
6,0.638042688369751,1.0,0.04443931579589844,0.5301837921142578,0.6840883493423462
7,0.9152429699897766,1.0,0.626973032951355,0.9861663579940796,0.5639556050300598
8,0.4690898656845093,1.0,0.5413047075271606,0.048728227615356445,0.09558452665805817
9,0.35853105783462524,1.0,0.38677406311035156,0.6693938374519348,0.3150971531867981
10,0.48323532938957214,1.0,0.16177181899547577,0.8838716149330139,0.8827542662620544
11,0.09847952425479889,1.0,0.06513442099094391,0.5385391712188721,0.006469968240708113
12,0.7597510814666748,1.0,0.0012235711328685284,0.06789100915193558,1.0
13,0.3288136124610901,1.0,0.9178114533424377,0.008639824576675892,0.9068108797073364
14,0.9234777688980103,1.0,0.7796257138252258,0.8905094861984253,0.32282567024230957
15,0.7506996393203735,1.0,0.648526132106781,0.9669855833053589,0.4802702069282532
16,0.984525203704834,1.0,0.9258366823196411,0.35151416063308716,1.0
17,0.14962196350097656,1.0,0.2264503538608551,0.4486761689186096,0.22549356520175934
18,0.5439071655273438,1.0,0.8529806137084961,0.06111586466431618,0.8334560394287109
19,0.36078283190727234,1.0,0.6950684189796448,0.6730448603630066,0.589693009853363
20,0.9614725112915039,1.0,0.21341130137443542,0.2680526673793793,0.7439855337142944
21,0.12566985189914703,1.0,0.8361193537712097,0.04478082433342934,0.11865010112524033
22,0.1587297022342682,1.0,0.7048279643058777,0.3109683096408844,0.006469968240708113
23,0.3212595582008362,1.0,0.963799774646759,0.33555370569229126,0.5899379253387451
24,0.073994480073452,1.0,0.055455416440963745,0.8158438801765442,0.7209029197692871
25,0.8705458045005798,1.0,0.3827163577079773,0.72612065076828,0.2865252196788788
