,uni,mostf,lda,cnn,unet,uni,mostf,lda,cnn,unet
0,0.45793134790260304,0.0,0.6945009972003484,0.7112524942840123,0.5275920479464882,0.06330783828485241,0.0,0.05060958491540778,0.09385926977373237,0.0849419954026022
1,0.17779942719078443,0.0,0.1615823873409013,0.32361387631975863,0.0,0.0422529999476723,0.0,0.05723766064668949,0.16875513342474582,0.0
2,0.22471282758726474,0.0,0.7659006211180124,0.7286779886779887,0.3314285714285714,0.04009806370453007,0.0,0.034051488618931654,0.03299711036750788,0.06259686371487615
3,0.4931643684929833,0.0,0.4983143156827367,0.47011594018026887,0.28942682754003507,0.07783014332392202,0.0,0.07369202137438838,0.08411432291036856,0.0356288619549511
4,0.5159453077030409,0.0,0.5875529488432714,0.6478910560389439,0.5124567845947157,0.05349534540640546,0.0,0.04714115026481637,0.09496527520716094,0.08532727975031491
5,0.46922710629187964,0.0,0.736999809534953,0.7080520669806385,0.6756014749370232,0.06074906502534772,0.0,0.03895155050320482,0.05071790690165316,0.03737847735544943
6,0.4742676319539673,0.0,0.59379626769185,0.6020060295159558,0.5093434022257551,0.04733768601420237,0.0,0.043609364585461455,0.057990114228324736,0.04819815145318005
7,0.4961102119065715,0.0,0.5354359966104284,0.5800861153656187,0.33747185202720764,0.0357893229852937,0.0,0.037355939463322524,0.027702843559053773,0.05705785664979695
8,0.4268315018315018,0.0,0.6343291139240506,0.6617305846962598,0.5546599321339618,0.07179761665904891,0.0,0.03594294825918667,0.06120887498834913,0.015628634717258647
9,0.3478146102748435,0.0,0.3868253968253968,0.4028268128268128,0.123743842364532,0.03463433628134324,0.0,0.03325576765219168,0.05119635665652145,0.05406322586548598
10,0.41738683841266333,0.0,0.4666978958023734,0.46889540566959925,0.12234817813765182,0.06767657224373255,0.0,0.08291031097630516,0.09045933167656392,0.05628870023749637
11,0.21412952671533908,0.0,0.5323884810841333,0.3761896215389283,0.05,0.0432337256540478,0.0,0.13447385815461116,0.1759763135756147,0.06846531968814577
12,0.1484027359231149,0.0,0.39580419580419574,0.28848484848484846,0.0,0.04971355136402228,0.0,0.12344852779909037,0.09015851768067447,0.0
13,0.4773455014450477,0.0,0.579515501435285,0.5525352489815105,0.3320170285494454,0.04807110628000698,0.0,0.03313001716970877,0.037139066290653,0.10043890360420814
14,0.5237304527299771,0.0,0.4503303998577007,0.48849567809075234,0.16162034044386986,0.07029173364698606,0.0,0.025849015997356176,0.08956673806502725,0.06212676921655617
15,0.48842732582934145,0.0,0.537739297136729,0.5685128074423347,0.3676734671904086,0.08382606623154486,0.0,0.04214821088064368,0.06273641359136407,0.04350064874077946
16,0.2710085933966531,0.0,0.20897816879241024,0.294047124047124,0.0,0.04725166965228546,0.0,0.07412249131041652,0.045791462224506745,0.0
17,0.5857126234597361,0.7804878048780487,0.6912274606103576,0.7871651248422394,0.8101898101898101,0.033361953558870755,0.0,0.035002919900312325,0.039514063294154224,0.01169983294462129
18,0.3288233449625854,0.0,0.3688819588819589,0.5914569666101407,0.23369707676780896,0.05142058660457809,0.0,0.10556327668147726,0.04058840499487569,0.10959064840363658
19,0.5526054792765811,0.8165680473372781,0.8335108804607643,0.8444827608725826,0.8448300583101027,0.0815316279455792,0.0,0.02028538141736809,0.02057377683504841,0.01837164748353919
20,0.4214939731711075,0.0,0.5765438265438265,0.6018702255793741,0.4543823326432023,0.05822210805958763,0.0,0.06163791918105165,0.0913097180865173,0.08532348741255302
21,0.29259562142622747,0.0,0.7825193614667298,0.7541846006695361,0.6233333333333334,0.05232484691783314,0.0,0.01973224356234352,0.033571749402085974,0.054454364175681835
22,0.20949052960269526,0.0,0.45669074647402824,0.15897435897435896,0.06153846153846154,0.05653219158194365,0.0,0.11407479873754699,0.11806014803303937,0.08426500884694864
23,0.1638666523803159,0.0,0.6154761904761905,0.5670915032679739,0.45008991008991,0.04983701121265471,0.0,0.08329080547481814,0.039410531744552765,0.16923032103610294
24,0.49877616604384983,0.0,0.4304021365047797,0.476091419366206,0.2022421156237603,0.049216615959172545,0.0,0.09017715577057948,0.09913163860684024,0.1161067255999817
25,0.5154672394621517,0.0,0.4632222849614154,0.45995021374199474,0.4027917037265884,0.02722720252211849,0.0,0.06595357650118563,0.0844887448240808,0.06788297764699154
