,0,1,2,3,4
0,0.2032404989004135,1.0,0.5012282729148865,0.010510856285691261,0.9276362061500549
1,0.4211485683917999,1.0,0.006469968240708113,0.4211485683917999,1.0
2,0.03269250690937042,1.0,0.006469968240708113,0.3254301846027374,0.006469998508691788
3,0.45539334416389465,1.0,0.7772530913352966,0.7430516481399536,0.1350225806236267
4,0.43721020221710205,1.0,0.17981506884098053,0.5643495917320251,0.11747545003890991
5,0.36794304847717285,1.0,0.777254045009613,0.4290435016155243,0.7941423058509827
6,0.6033512353897095,1.0,0.1798156350851059,0.6774494647979736,0.20725925266742706
7,0.5012283325195312,1.0,0.5012292861938477,0.2717280387878418,0.7583119869232178
8,0.7951011657714844,1.0,0.7772532105445862,0.5297976136207581,0.31403952836990356
9,0.03269239515066147,1.0,0.31404003500938416,0.012082495726644993,0.31404030323028564
10,0.421149343252182,1.0,0.41523241996765137,0.8324998021125793,0.8139519691467285
11,0.05367584526538849,1.0,0.05367604270577431,0.39147865772247314,0.006469968240708113
12,0.7772542834281921,1.0,0.00013097839837428182,0.006469998508691788,1.0
13,0.14718404412269592,1.0,0.4924813508987427,0.028437867760658264,0.9760976433753967
14,0.8981068134307861,1.0,0.8139509558677673,0.8702725172042847,0.2538456618785858
15,0.3308863043785095,1.0,0.5021670460700989,0.7949180603027344,0.8989046812057495
16,0.9671739339828491,1.0,0.7772542834281921,0.4211485683917999,1.0
17,0.8258288502693176,1.0,0.018361525610089302,0.22756975889205933,0.04595435410737991
18,0.46773838996887207,1.0,0.9796154499053955,0.6852960586547852,0.9276362061500549
19,0.17946672439575195,1.0,0.5012285113334656,0.5486810207366943,0.15899573266506195
20,0.9773870706558228,1.0,0.9998029470443726,0.8524331450462341,0.7399170994758606
21,0.009013811126351357,1.0,0.006469968240708113,0.135022833943367,0.14584369957447052
22,0.045954249799251556,1.0,0.13502322137355804,0.135022833943367,0.006469968240708113
23,0.7772530913352966,1.0,0.006469955202192068,0.006469955202192068,0.4211500287055969
24,0.600614607334137,1.0,0.22665391862392426,0.7979413866996765,0.6870765089988708
25,0.05367599055171013,1.0,0.6577271223068237,0.6421399712562561,0.5434122085571289
