,uni,mostf,lda,cnn,unet,uni,mostf,lda,cnn,unet
0,0.543442053276346,0.56,0.7398722609012519,0.7809006782690993,0.6663047233885528,0.07150015256180611,0.0,0.029653127577848267,0.06569363641699491,0.029317306472493983
1,0.8891366870677215,0.89,0.8976705410163828,0.91894856729671,0.89,0.02442759519684934,0.0,0.005254979070510625,0.023226180823543927,0.0
2,0.906297365784339,0.8800000000000001,0.9703390662030724,0.9556823841252559,0.901662108142226,0.03872369358281953,1.2412670766236366e-16,0.005725824898624177,0.006889866557418391,0.005070438150689523
3,0.6033206546218908,0.56,0.6354181341758164,0.6347673264593118,0.5987198634291941,0.057484900191715045,0.0,0.03945341396501856,0.02695276759726902,0.007856656281103233
4,0.381701271813073,0.41,0.5096969696969696,0.5554147812971342,0.5106298877274487,0.05039485784221439,0.0,0.0364519130513832,0.07408884142486402,0.027745949422940227
5,0.486729624353545,0.5,0.7211535662207783,0.708354275708734,0.6764260104302477,0.04555773402363487,0.0,0.028655879963297624,0.05331114741071603,0.03324492165174378
6,0.4727454265246515,0.5,0.624406950753479,0.6268367561457043,0.5901629683966012,0.06625851944157951,0.0,0.024811277956697665,0.033931079515725916,0.01841633131120523
7,0.530735556802002,0.53,0.6100974836475622,0.6157080162379572,0.5674030655609235,0.02489664432490871,0.0,0.021447054188079902,0.04605134535719827,0.023484109091829193
8,0.5809649694357607,0.59,0.7420332355816228,0.762907639720528,0.6987777170858369,0.028511818149590862,0.0,0.022810943429592088,0.03933205196497691,0.005968978587318765
9,0.7294410018387565,0.73,0.7777479839707119,0.7837791710205503,0.7434241425404902,0.026429374587178037,0.0,0.008367575603588574,0.014264330780444227,0.006350978791010356
10,0.639002849002849,0.64,0.7138106036770394,0.7120105747236611,0.6536424363559856,0.04513426604670674,0.0,0.02878088676350464,0.035400148243277606,0.009812141465295476
11,0.8431726444470072,0.85,0.901637461802278,0.8882253620406866,0.8534343434343434,0.020065311280930056,0.0,0.01637954956082118,0.027287608591922478,0.004702668423024153
12,0.9090455708981324,0.9099999999999999,0.9319986499754542,0.9245074349639888,0.9099999999999999,0.026836702411916363,1.2412670766236366e-16,0.008904152929523977,0.00524548637121941,1.2412670766236366e-16
13,0.6542830769532231,0.61,0.7336441876561042,0.7166103347111699,0.6552948410499738,0.03229522640596214,0.0,0.02483204350090213,0.025746551045607798,0.01692060670608233
14,0.5309103592316329,0.51,0.572229034123771,0.5992983978310763,0.5316567705700257,0.062325861361055876,0.0,0.01083755946126763,0.025844072393990437,0.008883670275770176
15,0.3581796671237666,0.4,0.44994574152533273,0.4599843167585103,0.43357477910323433,0.05083923602665681,0.0,0.035047289712000135,0.033130512717199335,0.011555399187875534
16,0.7948287910552062,0.8,0.8073157272531164,0.8261025245764202,0.7975592661306947,0.02879304810834802,0.0,0.014763987875758172,0.009101041480800291,0.0017099688250124703
17,0.37918055232633235,0.0,0.46842684629918674,0.636474098683401,0.7000821018062398,0.05668106241099989,0.0,0.03319139851863803,0.07653100690557724,0.03882252296676841
18,0.6940987671664409,0.72,0.7681377537654134,0.8296294846313357,0.7486785904320913,0.03974049771921056,0.0,0.022033677173926687,0.01846555535124383,0.014870679827705844
19,0.30719319367749953,0.0,0.6284940388306013,0.6454166253305422,0.6519483159117305,0.03643551396177961,0.0,0.04262582485807438,0.043075723746946376,0.04239249767308575
20,0.6598611829789024,0.65,0.7616573617489178,0.7768977950615419,0.7259040415534596,0.044998768441402964,0.0,0.02291550909533897,0.03870147682965988,0.020428224501414852
21,0.7851546502278209,0.79,0.9216486112517295,0.9148985801217038,0.876535823726835,0.04661959567566744,0.0,0.005948123095985505,0.01073904341142756,0.011929935563206599
22,0.8909481694775814,0.8800000000000001,0.9166742525496995,0.8899419729206963,0.8835555555555556,0.032174666655206276,1.2412670766236366e-16,0.011682070180486264,0.00911883564534649,0.004868644955601447
23,0.9172287245503765,0.9099999999999999,0.9531871545713976,0.9526343927525629,0.9362385530759105,0.02646385383687577,1.2412670766236366e-16,0.005850861653226162,0.005328769716138722,0.012382011230524684
24,0.549003742314889,0.54,0.5914728367905913,0.6024423198315079,0.5589303557261005,0.055090543589983214,0.0,0.029085842034943802,0.03703022482033003,0.01565332495919612
25,0.5738698103212442,0.54,0.5717817256246429,0.5891548855103365,0.5700926397546116,0.025489838686815827,0.0,0.033464289490916566,0.045643698127973226,0.02303057154071585
