,0,1,2,3,4
0,0.3526938855648041,1.0,0.8873708844184875,0.644321620464325,0.6599027514457703
1,0.4896056354045868,1.0,0.2928029000759125,0.042540501803159714,1.0
2,0.8676304221153259,1.0,0.02340575121343136,0.1264074444770813,0.006469998508691788
3,0.046709634363651276,1.0,0.5513522028923035,0.3603598475456238,0.46565908193588257
4,0.42174866795539856,1.0,0.9997019171714783,0.5138310194015503,0.7817783951759338
5,0.47030457854270935,1.0,0.9637989401817322,0.8942844867706299,0.21666011214256287
6,0.0785716101527214,1.0,0.26057159900665283,0.32405033707618713,0.3802436292171478
7,0.4150010943412781,1.0,0.19623668491840363,0.40477418899536133,0.8040732145309448
8,0.004091899376362562,1.0,0.6389878988265991,0.39074841141700745,0.6512337923049927
9,0.4753369987010956,1.0,0.5613784790039062,0.6556441187858582,0.3134725093841553
10,0.9645171761512756,1.0,0.24815666675567627,0.4502825140953064,0.5147222876548767
11,0.048817262053489685,1.0,0.1253959983587265,0.22015172243118286,0.006469998508691788
12,0.7262008190155029,1.0,0.023955846205353737,0.3641899526119232,1.0
13,0.9742681980133057,1.0,0.3412153422832489,0.1523340791463852,0.8247917890548706
14,0.33366358280181885,1.0,0.7304213643074036,0.8694483041763306,0.595308244228363
15,0.4210008680820465,1.0,0.3447894752025604,0.4067952632904053,0.30416250228881836
16,0.8334622383117676,1.0,0.19390146434307098,0.8707460165023804,0.31447508931159973
17,0.41188275814056396,1.0,0.9634392857551575,0.5003268718719482,0.07074880599975586
18,0.48010754585266113,1.0,0.8782016634941101,0.6424326300621033,0.9401960372924805
19,0.5001419186592102,1.0,0.24777355790138245,0.9080512523651123,0.2008492648601532
20,0.29469749331474304,1.0,0.006664942018687725,0.022086890414357185,0.729465901851654
21,0.08631142228841782,1.0,0.4808829724788666,0.04852938652038574,0.15121795237064362
22,0.9519727230072021,1.0,0.9999548196792603,0.042397961020469666,0.006469998508691788
23,0.33774882555007935,1.0,0.8064238429069519,0.43148624897003174,0.8807364106178284
24,0.6238778233528137,1.0,0.7479609251022339,0.6563248634338379,0.31185272336006165
25,0.4619247317314148,1.0,0.8707844614982605,0.26823723316192627,0.5271843671798706
