,0,1,2,3,4
0,0.6468758583068848,1.0,0.5266225337982178,0.334247887134552,0.30516886711120605
1,0.819265604019165,1.0,0.6162174344062805,0.04354273900389671,1.0
2,0.3361648917198181,1.0,0.15358056128025055,0.0474700890481472,1.0
3,0.105070099234581,1.0,0.7909896969795227,0.7274053692817688,0.812907338142395
4,0.8671626448631287,1.0,0.9389206767082214,0.3587687909603119,0.1968899518251419
5,0.4713612496852875,1.0,0.828814685344696,0.9410817623138428,0.6190821528434753
6,0.985052764415741,1.0,0.12842947244644165,0.21921591460704803,0.034623123705387115
7,0.9213323593139648,1.0,0.7659764289855957,0.7239545583724976,0.6106446981430054
8,0.302811861038208,1.0,0.4138667583465576,0.35925161838531494,0.3442509174346924
9,0.9127379059791565,1.0,0.7229864001274109,0.6059120297431946,1.0
10,0.5932638049125671,1.0,0.4875548481941223,0.738345742225647,0.006469998508691788
11,0.09739243239164352,1.0,0.17738009989261627,0.030086815357208252,0.006469968240708113
12,0.7217577695846558,1.0,0.006469998508691788,0.04219869151711464,1.0
13,0.6996649503707886,1.0,0.22418886423110962,0.16021957993507385,0.7336586713790894
14,0.7571431398391724,1.0,0.5706435441970825,0.3152979612350464,0.017934275791049004
15,0.35669735074043274,1.0,0.6420340538024902,0.6212619543075562,0.3664819896221161
16,0.9864869713783264,1.0,0.9862015247344971,0.993611752986908,1.0
17,0.4859008193016052,1.0,0.3189578056335449,0.948075532913208,0.03333514556288719
18,0.5303578972816467,1.0,0.5739113092422485,0.5967735052108765,1.0
19,0.4751562476158142,1.0,0.4402271509170532,0.3593316972255707,0.9286415576934814
20,0.6395516991615295,1.0,0.7038748264312744,0.10909713804721832,1.0
21,0.48467904329299927,1.0,0.03779438138008118,0.00045154441613703966,0.0738874301314354
22,0.2063841074705124,1.0,0.8423907160758972,0.04595423862338066,0.006469968240708113
23,0.23809877038002014,1.0,0.9772894382476807,0.6978514790534973,0.00013097778719384223
24,0.1743507981300354,1.0,0.2848817706108093,0.8111029863357544,0.011428527534008026
25,0.15114761888980865,1.0,0.9560832381248474,0.3401492238044739,0.7111782431602478
