,uni,mostf,lda,cnn,unet,uni,mostf,lda,cnn,unet
0,0.4750000000000001,1.0,0.9214285714285714,0.8214285714285715,0.9785714285714286,0.08241414828010234,0.0,0.02988071523335983,0.06313453403451318,0.014940357616679906
1,0.5235955056179774,1.0,0.9460674157303371,0.952808988764045,1.0,0.056515848718918175,0.0,0.014649893045399246,0.04727119992800592,0.0
2,0.4818181818181818,1.0,0.9636363636363636,0.9772727272727272,1.0,0.06799216046205271,0.0,0.018672359914948877,0.019682395540555404,0.0
3,0.6,1.0,0.7964285714285714,0.85,0.9642857142857142,0.051445929610314065,0.0,0.05731002334243291,0.06512350903146596,0.012626906806902628
4,0.46341463414634154,1.0,0.775609756097561,0.775609756097561,0.9560975609756097,0.0645305197820632,0.0,0.06544589202438407,0.06768018012444683,0.026718173536837364
5,0.512,1.0,0.8399999999999999,0.7479999999999999,0.7719999999999999,0.08899438184514795,0.0,0.06633249580710798,0.04816637831516922,0.0521536192416212
6,0.484,1.0,0.8480000000000001,0.8240000000000001,0.892,0.11610340218959996,0.0,0.017888543819998336,0.0606630035524124,0.05019960159204455
7,0.4716981132075472,1.0,0.7132075471698114,0.5811320754716982,0.9018867924528301,0.0231083937998413,0.0,0.052356365756647594,0.13500787788677973,0.06171859333507971
8,0.5016949152542372,1.0,0.7898305084745763,0.8067796610169491,0.9355932203389831,0.07446061910674168,0.0,0.0330399808298609,0.08440609896941514,0.018566866356107322
9,0.5013698630136987,1.0,0.9013698630136986,0.9095890410958904,1.0,0.06468887097598683,0.0,0.029697922450244926,0.06752743859652734,0.0
10,0.48125,1.0,0.84375,0.80625,0.990625,0.04608712876172695,0.0,0.027063293868263706,0.08529590039972612,0.013975424859373685
11,0.5152941176470588,1.0,0.9905882352941177,0.9623529411764705,1.0,0.0347008969500062,0.0,0.00984305913569501,0.026827657061156186,0.0
12,0.5252747252747252,1.0,0.9934065934065934,0.9956043956043956,1.0,0.027362416698876325,0.0,0.006018929203353452,0.006018929203353452,0.0
13,0.5672131147540983,1.0,0.659016393442623,0.580327868852459,0.937704918032787,0.05510733217695611,0.0,0.02932548167212837,0.06412330234625553,0.04548995713282494
14,0.4862745098039216,1.0,0.8549019607843137,0.9137254901960784,0.9921568627450981,0.0322189739708921,0.0,0.017537788058821915,0.04722193952467564,0.010739657990297398
15,0.465,1.0,0.6799999999999999,0.64,0.865,0.08944271909999157,0.0,0.07786205751198721,0.10093314619093176,0.048733971724044825
16,0.5325,1.0,0.8474999999999999,0.8775000000000001,0.985,0.018957188610128885,0.0,0.010458250331675948,0.03354101966249687,0.01045825033167596
17,0.5222222222222223,0.0,0.5,0.55,0.46111111111111114,0.11180339887498947,0.0,0.04392052305789418,0.06631853547951845,0.05046083923495819
18,0.4722222222222222,1.0,0.9444444444444444,0.913888888888889,1.0,0.027777777777777766,0.0,0.017010345435994324,0.056757824282507106,0.0
19,0.5161290322580645,0.0,0.6903225806451613,0.7741935483870968,0.7225806451612903,0.05587260669577024,0.0,0.03677985242255286,0.032258064516129004,0.10352778410245943
20,0.5046153846153846,1.0,0.9323076923076924,0.9107692307692308,1.0,0.029592898556417453,0.0,0.03190221746665803,0.029592898556417443,0.0
21,0.4708860759493671,1.0,0.9822784810126584,0.9772151898734178,0.9873417721518989,0.057591459068745944,0.0,0.006933196930445178,0.02264372635442827,1.2412670766236366e-16
22,0.5363636363636364,1.0,0.975,0.9909090909090909,1.0,0.02463577657804407,0.0,0.01481636910273328,0.01481636910273328,0.0
23,0.5098901098901099,1.0,0.9846153846153847,0.9714285714285713,0.9978021978021978,0.038539951465385046,0.0,0.012529400275814713,0.00982887023076827,0.004914435115384136
24,0.4925925925925926,1.0,0.8111111111111111,0.7407407407407407,0.9407407407407407,0.09764019501084492,0.0,0.03042903097250922,0.08384615868645753,0.030429030972509184
25,0.5296296296296296,1.0,0.6444444444444445,0.7407407407407407,0.7592592592592592,0.048290388186686295,0.0,0.04793399668720292,0.043429775553920635,0.04140866624999609
