,uni,mostf,lda,cnn,unet,uni,mostf,lda,cnn,unet
0,-0.02962733646316491,,0.5494975740097751,0.5250503737174426,0.45825619456111755,0.13071094786853618,,0.07037941990971339,0.07183269805236095,0.05786410076903387
1,-0.0020717796272575126,,0.09563515380388175,0.3163208540508678,,0.08065155802477728,,0.06217703319724553,0.11739865543686483,
2,0.06595491019823628,,0.735419069102747,0.7040043352670982,0.4226112091743592,0.0887871573542736,,0.03808901581138364,0.04068129416523937,0.048955767434351004
3,0.09530150063181445,,0.2337863598204975,0.2589522829094144,0.23632017602368344,0.1276482891322109,,0.12071460260950947,0.07010860850129225,0.042234201762207345
4,-0.05784826808951182,,0.2616345622676749,0.33484578183649305,0.3698411831656621,0.10413801119837064,,0.09192640820729157,0.1394576035088553,0.053204977959097205
5,-0.028294846301523756,,0.5245890032881235,0.4383334635633228,0.4059917939075014,0.08372866979097865,,0.0880366675759547,0.08547663035885711,0.05435748484340946
6,-0.045415506630832825,,0.3603007564795203,0.35143723134681165,0.3190951236370923,0.11214576532515166,,0.045218658028623085,0.08769168032137996,0.06332743954238505
7,-0.0005263644574227011,,0.20480588281018033,0.18248502306234976,0.18036504948075735,0.04659698350590918,,0.051601430456063586,0.10676476443580728,0.12110381978080065
8,-0.02541569342202695,,0.40202866797518527,0.45276877953578953,0.4296389171911025,0.06822935632248472,,0.06153053042643512,0.08877634292189762,0.02505316066541741
9,-0.0018957612401655417,,0.25470986688856406,0.29318749676225886,0.2178969340175238,0.055561503206880226,,0.05243598168456201,0.06331162190203136,0.05291470249399668
10,-0.007273905330476485,,0.2651418945614404,0.24375008986554247,0.1596657491697931,0.09581017585828167,,0.07700988283613315,0.11663407892002396,0.10386648290997406
11,-0.022740758526370242,,0.5371369876734486,0.35564849679081734,0.23924685418842448,0.06469236386578223,,0.14397961138476578,0.143599906304688,0.0
12,-0.004649772830704186,,0.4332883824418884,0.35742617911421865,,0.09801227689278989,,0.12814729017363188,0.1043189879684679,
13,0.09367638085584322,,0.27910963538385763,0.21255891341887492,0.2460382998140941,0.06624041111833903,,0.05667013387778068,0.03071074721380408,0.04570248450690922
14,0.033694520163368706,,0.22258606708168696,0.3337915478586056,0.19158410648337815,0.11545929049700351,,0.035947314594563635,0.028438853091652727,0.041987856962463425
15,-0.09144333265247319,,0.12794502314180356,0.13656000716447286,0.13793891074478387,0.10557092311543427,,0.09189507536410627,0.07614146559009018,0.05234408840444559
16,-0.01404783732885041,,0.038968544256941726,0.15464231203079165,-0.060840231095766015,0.07789622803447689,,0.0818571198328454,0.03945343091505448,0.01222636228283315
17,0.045233863497393965,,0.17658149985942434,0.3821931391259312,0.393943036139243,0.115904214242339,,0.046764502172560084,0.0736447052083889,0.0370916295690104
18,-0.05706360345084762,,0.2901735153159063,0.4832858455824457,0.30870352423361175,0.08752957025427024,,0.09666901301079148,0.057317003187154096,0.09437737668011899
19,-0.01366964970347348,,0.49358172926841737,0.5564379315512955,0.5339715823998605,0.08527761091138315,,0.04166884395871342,0.024392696587292467,0.052115829471403974
20,0.018090443063104457,,0.4624609831196939,0.47077044966808523,0.4622661581186917,0.0935343866414775,,0.08279583487413507,0.09216380291624118,0.0630346056833679
21,-0.012108853850797092,,0.7462382389998081,0.7155397956709282,0.6024702768994195,0.09827768624334637,,0.023681833714500063,0.04202557627013742,0.04757052240263229
22,0.03444826114864549,,0.43381084816114746,0.21496380928454978,0.2721655269759087,0.10307201521709605,,0.13282286544071062,0.14127529387027607,0.0
23,0.02468231706313544,,0.602978948226962,0.5359053694845581,0.5102575492818716,0.09746255058930418,,0.10001717504962647,0.039307718007321975,0.12711194342599796
24,0.022751949341016188,,0.16845897737561072,0.16777214058983425,0.10445337276182601,0.10671564263437429,,0.09383893517820281,0.08611457519515907,0.08699115575524055
25,0.0686254714018218,,0.07610424978588815,0.14011537621886844,0.09386819084812012,0.05390681982177179,,0.07956876290636437,0.12469960577511048,0.07536358558566238
